id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,acct_open_date,card_on_dark_web,credit_limit_int,year_pin_last_changed,expires
1895,765,Visa,Credit,4070730691570556,834,YES,2,02/2020,No,15000,2020-01-01,2021-04-01
5008,703,Mastercard,Debit,5872231427146852,616,YES,1,10/2004,No,20062,2010-01-01,2005-06-01
161,703,Mastercard,Credit,5388336417003781,355,YES,2,01/2008,No,8100,2009-01-01,2021-02-01
4640,703,Mastercard,Debit,5563354301495546,337,NO,2,09/2007,No,4335,2007-01-01,2021-09-01
4777,703,Mastercard,Credit,5756823922746957,644,YES,2,09/2010,No,2000,2010-01-01,2024-04-01
4302,1919,Visa,Debit,4512873665454661,854,YES,1,08/2009,No,25445,2009-01-01,2022-03-01
1215,1919,Mastercard,Credit,5361975786587169,39,YES,1,02/2010,No,17400,2010-01-01,2024-07-01
5430,1919,Mastercard,Debit,5251416101381622,577,YES,2,11/2005,No,34684,2008-01-01,2019-11-01
5709,1919,Mastercard,Debit,5623100773698393,956,YES,2,11/2015,No,28125,2015-01-01,2022-03-01
1624,1919,Mastercard,Debit,5266317582741981,276,YES,2,02/2020,No,49705,2020-01-01,2020-08-01
3908,791,Visa,Debit,4590278168014299,921,NO,2,07/2009,No,31424,2010-01-01,2014-09-01
2295,791,Amex,Credit,398644935987910,22,YES,2,03/2012,No,7900,2012-01-01,2023-03-01
1089,791,Mastercard,Debit,5259379174477000,913,YES,1,02/2006,No,19097,2011-01-01,2006-06-01
5228,791,Amex,Credit,384866850602533,24,YES,1,10/2011,No,10100,2015-01-01,2021-09-01
2306,199,Visa,Debit,4879393662835541,176,YES,1,03/2012,No,32423,2012-01-01,2023-12-01
5661,199,Visa,Credit,4220895295503221,14,YES,1,11/2011,No,16900,2011-01-01,2015-07-01
1031,199,Mastercard,Debit,5930100401040067,908,YES,1,02/2004,No,17686,2007-01-01,2021-06-01
4229,282,Visa,Credit,4095931916462697,979,NO,1,08/2007,No,8100,2009-01-01,2020-01-01
3290,282,Mastercard,Debit,5420156044028724,391,NO,1,06/2005,No,10059,2014-01-01,2020-03-01
4822,282,Visa,Debit,4179763879293617,245,NO,1,09/2011,No,4302,2015-01-01,2022-02-01
1287,282,Visa,Credit,4614912096462106,84,YES,1,02/2011,No,7300,2011-01-01,2020-11-01
5154,908,Mastercard,Debit,5566661174535407,748,YES,1,10/2009,No,13123,2014-01-01,2024-01-01
3252,908,Mastercard,Debit,5076319230738343,951,YES,1,06/2003,No,3630,2009-01-01,2023-01-01
4230,908,Visa,Debit,4172998979903061,521,YES,1,08/2007,No,20173,2012-01-01,2022-09-01
3462,880,Amex,Credit,338000149804579,657,YES,1,06/2010,No,9500,2014-01-01,2013-09-01
1625,880,Mastercard,Debit,5752353826326176,929,YES,2,02/2020,No,10141,2020-01-01,2021-05-01
3533,770,Visa,Credit,4380773389755661,71,YES,1,06/2011,No,16800,2011-01-01,2013-04-01
5745,770,Visa,Credit,4344621368223240,198,NO,1,11/2019,No,15900,2019-01-01,2020-11-01
5725,770,Mastercard,Debit,5476991702043637,146,YES,1,11/2016,No,24080,2016-01-01,2018-11-01
5510,770,Visa,Credit,4049783428118055,163,YES,1,11/2007,No,20400,2007-01-01,2023-12-01
2534,1169,Mastercard,Credit,5502650201752905,519,YES,1,04/2007,No,22000,2013-01-01,2009-04-01
5763,1169,Visa,Credit,4659722496191511,241,YES,2,12/1999,No,28300,2008-01-01,2020-09-01
4778,1169,Mastercard,Debit,5022040734416407,283,YES,1,09/2010,No,27761,2010-01-01,2021-01-01
2485,1169,Mastercard,Credit,5413583936219095,131,YES,1,04/2005,No,21200,2012-01-01,2023-03-01
5174,1169,Visa,Debit,4696902139977410,152,YES,1,10/2009,No,20560,2009-01-01,2024-03-01
3389,1169,Mastercard,Debit,5148179955768342,502,YES,2,06/2008,No,3095,2012-01-01,2013-01-01
4179,1169,Mastercard,Debit,5732012596449271,883,YES,2,08/2006,No,43879,2015-01-01,2021-06-01
594,522,Mastercard,Debit,5477468554443618,446,YES,2,01/2020,No,21359,2020-01-01,2022-09-01
1626,522,Mastercard,Credit,5467734960108980,991,YES,1,02/2020,No,10200,2020-01-01,2024-10-01
4399,1736,Visa,Debit,4212075848270095,173,YES,2,08/2012,No,16332,2012-01-01,2022-08-01
2647,1736,Mastercard,Credit,5389414515165982,32,YES,1,04/2010,No,9100,2019-01-01,2022-12-01
2687,1736,Visa,Debit,4211715476152920,345,YES,1,04/2011,No,2289,2011-01-01,2024-03-01
113,1736,Visa,Debit,4870854561726482,880,YES,1,01/2006,No,23631,2014-01-01,2021-06-01
3133,506,Mastercard,Debit,5155395661236319,314,YES,1,05/2013,No,17995,2013-01-01,2024-06-01
4513,506,Mastercard,Credit,5945533510367596,959,YES,1,09/2001,No,14900,2008-01-01,2024-01-01
1032,506,Mastercard,Debit,5319476333734439,19,YES,2,02/2004,No,26830,2004-01-01,2023-02-01
2060,506,Mastercard,Debit,5123064836240629,51,YES,1,03/2004,No,202,2013-01-01,2023-03-01
2486,506,Mastercard,Debit,5063433108745789,5,NO,2,04/2005,No,11460,2012-01-01,2023-04-01
1627,131,Mastercard,Debit,5613513569349333,114,YES,1,02/2020,No,11934,2020-01-01,2020-02-01
595,131,Mastercard,Debit,5658431484394884,315,YES,1,01/2020,No,12427,2020-01-01,2020-01-01
596,131,Mastercard,Debit,5783091385721120,13,YES,1,01/2020,No,24432,2020-01-01,2020-02-01
1896,76,Visa,Debit,4684387276535730,268,YES,2,02/2020,No,6513,2020-01-01,2024-08-01
840,76,Visa,Credit,4868914806629263,736,YES,2,01/2020,No,1500,2020-01-01,2021-06-01
4292,249,Mastercard,Credit,5806288548928072,798,YES,2,08/2009,No,1500,2009-01-01,2024-12-01
3909,249,Visa,Credit,4235472002609759,833,YES,2,07/2009,No,8300,2011-01-01,2009-10-01
132,249,Mastercard,Credit,5956371730449671,475,YES,2,01/2007,No,9300,2010-01-01,2024-07-01
1897,249,Visa,"Debit (Prepaid)",4728580889162679,997,YES,2,02/2020,No,87,2020-01-01,2020-02-01
5239,249,Mastercard,Debit,5166350097809360,817,YES,1,10/2011,No,14104,2011-01-01,2012-10-01
3520,249,Mastercard,Debit,5920164874148882,535,YES,2,06/2011,No,14725,2011-01-01,2022-05-01
5134,249,Visa,Debit,4207556954928499,424,YES,2,10/2008,No,12016,2011-01-01,2020-03-01
4252,1279,Mastercard,Debit,5127428041251945,856,YES,2,08/2008,No,22567,2009-01-01,2022-08-01
5472,1279,Visa,Debit,4692480656224077,281,YES,2,11/2006,No,26743,2013-01-01,2022-03-01
3220,1279,Visa,Debit,4694285041085172,763,YES,1,06/2000,No,16722,2005-01-01,2021-02-01
4188,1279,Visa,Debit,4976547749422816,310,YES,2,08/2006,No,9521,2007-01-01,2023-09-01
4428,1652,Mastercard,Debit,5835240657071891,803,YES,1,08/2014,No,14253,2014-01-01,2021-12-01
597,1652,Mastercard,"Debit (Prepaid)",5839969091471132,684,YES,1,01/2020,No,78,2020-01-01,2024-12-01
313,1652,Mastercard,Debit,5792572397689305,358,YES,1,01/2013,No,26678,2013-01-01,2024-10-01
2688,1652,Visa,Debit,4652000658523008,271,YES,2,04/2011,No,15652,2011-01-01,2023-05-01
4658,739,Discover,Credit,6865624170982694,784,YES,2,09/2008,No,6900,2011-01-01,2009-07-01
1177,1475,Mastercard,Debit,5123561690852830,861,YES,1,02/2009,No,13378,2009-01-01,2024-05-01
4496,1475,Visa,Debit,4783119984911395,467,YES,2,09/1998,No,15516,2014-01-01,2020-10-01
3746,1475,Visa,Debit,4818828811526445,311,YES,2,07/2005,No,9956,2010-01-01,2024-05-01
5155,1475,Mastercard,Debit,5253350118420216,499,YES,1,10/2009,No,3614,2009-01-01,2020-08-01
5631,1475,Visa,Debit,4992215485322239,201,YES,2,11/2010,No,5992,2011-01-01,2020-02-01
1628,1251,Mastercard,Debit,5144399692785721,732,YES,2,02/2020,No,31219,2020-01-01,2023-11-01
4069,1251,Mastercard,Debit,5892951431288814,447,YES,1,07/2018,No,20619,2018-01-01,2021-11-01
5156,1251,Mastercard,"Debit (Prepaid)",5653678810336995,732,YES,1,10/2009,No,74,2009-01-01,2019-04-01
1898,1119,Visa,Debit,4573378734803801,261,YES,1,02/2020,No,22768,2020-01-01,2022-06-01
1899,1119,Visa,Credit,4460007278587507,225,NO,1,02/2020,No,3000,2020-01-01,2021-01-01
598,1119,Mastercard,Credit,5775614858102647,32,YES,2,01/2020,No,11500,2020-01-01,2020-01-01
1629,1119,Mastercard,Debit,5388782065071878,712,YES,2,02/2020,No,7458,2020-01-01,2024-01-01
3109,592,Visa,Debit,4088000072942924,532,YES,1,05/2011,No,15504,2012-01-01,2023-04-01
4133,592,Mastercard,Credit,5886410081258720,684,YES,1,08/2004,No,5600,2019-01-01,2020-02-01
2022,592,Mastercard,Debit,5247279086681076,220,YES,2,03/2001,No,3117,2006-01-01,2024-04-01
3659,592,Visa,Debit,4215158911989619,756,YES,1,07/2000,No,14007,2015-01-01,2022-03-01
5946,592,Visa,Debit,4995123817442034,658,YES,2,12/2008,No,13390,2010-01-01,2021-04-01
3332,692,Visa,Debit,4048124341417315,117,YES,2,06/2006,No,35649,2011-01-01,2021-10-01
2073,692,Visa,Debit,4160987980022088,11,YES,2,03/2004,No,18979,2008-01-01,2012-10-01
5860,692,Mastercard,Credit,5640983344867524,571,NO,2,12/2006,No,10000,2012-01-01,2023-02-01
4303,692,Visa,"Debit (Prepaid)",4201848747072347,604,YES,2,08/2009,No,63,2014-01-01,2018-08-01
4253,1065,Mastercard,Debit,5092269775831902,394,YES,2,08/2008,No,24878,2011-01-01,2021-01-01
2630,1065,Amex,Credit,395345060148797,951,YES,2,04/2010,No,23900,2012-01-01,2023-05-01
4160,1065,Mastercard,Debit,5661288400929871,934,YES,2,08/2005,No,9213,2009-01-01,2022-02-01
4381,1764,Visa,Debit,4535570138499229,704,YES,2,08/2011,No,23538,2011-01-01,2024-07-01
4900,1764,Visa,Debit,4931400640582638,835,YES,2,09/2016,No,15658,2016-01-01,2017-09-01
2118,1764,Mastercard,Credit,5099657480091697,249,YES,1,03/2006,No,8900,2011-01-01,2021-05-01
599,1830,Mastercard,"Debit (Prepaid)",5932488176672897,164,YES,1,01/2020,No,58,2020-01-01,2020-02-01
1272,1830,Mastercard,Debit,5413909063250465,732,YES,1,02/2011,No,12782,2011-01-01,2022-04-01
5217,1830,Visa,Debit,4940361010295816,253,YES,1,10/2010,No,17297,2010-01-01,2016-03-01
4083,1830,Mastercard,Credit,5598315468243237,385,YES,1,08/1994,No,10600,2011-01-01,2024-10-01
1052,157,Mastercard,Debit,5056408661252934,961,YES,1,02/2005,No,10644,2011-01-01,2020-11-01
4867,157,Visa,Debit,4884544538827906,296,YES,1,09/2013,No,13438,2013-01-01,2015-01-01
969,157,Mastercard,Debit,5481725798944325,964,YES,1,02/1999,No,14269,2011-01-01,2023-05-01
1250,676,Visa,Credit,4209302581526449,777,YES,2,02/2010,No,9300,2010-01-01,2023-06-01
3910,676,Visa,Debit,4273067279715891,541,YES,2,07/2009,No,34175,2011-01-01,2017-12-01
5871,1481,Visa,Debit,4866092405623392,386,YES,2,12/2006,No,367,2010-01-01,2024-08-01
4720,1481,Mastercard,Debit,5746148101457486,950,YES,2,09/2009,No,441,2014-01-01,2022-06-01
3056,1902,Mastercard,Debit,5099488514797621,652,YES,2,05/2010,No,11087,2011-01-01,2021-06-01
4286,1902,Amex,Credit,398823738054759,162,YES,2,08/2009,No,12200,2011-01-01,2020-09-01
227,123,Mastercard,Debit,5329313809426347,20,YES,2,01/2010,No,12102,2010-01-01,2020-11-01
197,123,Mastercard,Debit,5518456077758792,995,YES,1,01/2009,No,24068,2009-01-01,2020-06-01
3192,123,Mastercard,Debit,5404585495463228,263,YES,2,05/2017,No,15305,2017-01-01,2024-10-01
1196,1995,Visa,Debit,4014763594580478,355,YES,2,02/2009,No,11268,2013-01-01,2024-10-01
4180,1995,Mastercard,Debit,5817112710661345,29,YES,2,08/2006,No,5997,2012-01-01,2020-01-01
2439,1995,Amex,Credit,382683082835230,521,YES,2,04/2003,No,4000,2011-01-01,2021-07-01
190,1995,Amex,Credit,316487244875963,737,NO,2,01/2009,No,9700,2009-01-01,2023-08-01
4916,1688,Mastercard,Debit,5161633770589124,891,YES,2,09/2018,No,21502,2018-01-01,2024-02-01
2119,1895,Mastercard,Debit,5267518025716847,292,YES,2,03/2006,No,2042,2013-01-01,2022-01-01
1090,1895,Mastercard,Debit,5343513913226549,514,YES,1,02/2006,No,13922,2012-01-01,2023-09-01
5047,1891,Discover,Credit,6441659233130363,515,YES,2,10/2006,No,13100,2006-01-01,2023-03-01
1161,1891,Visa,Debit,4268017872699469,476,YES,2,02/2008,No,15227,2015-01-01,2016-11-01
1251,1891,Visa,Credit,4033929197271889,190,YES,2,02/2010,No,3300,2010-01-01,2023-01-01
5440,1891,Visa,Debit,4759457733349546,437,YES,1,11/2005,No,19829,2010-01-01,2021-10-01
600,453,Mastercard,Debit,5881679887889712,806,NO,1,01/2020,No,23996,2020-01-01,2020-01-01
4552,341,Mastercard,"Debit (Prepaid)",5560061541901648,633,YES,1,09/2004,No,55,2010-01-01,2024-11-01
1900,341,Visa,Debit,4531149590903516,97,YES,1,02/2020,No,37941,2020-01-01,2020-08-01
5417,341,Visa,Credit,4108533772649718,548,YES,1,11/2004,No,37600,2006-01-01,2008-06-01
45,1571,Visa,Debit,4137249838027633,861,YES,2,01/2003,No,33390,2007-01-01,2023-04-01
4392,1571,Mastercard,Debit,5890246534257372,12,YES,2,08/2012,No,22532,2012-01-01,2021-12-01
6109,1571,Mastercard,Debit,5800183437928465,148,YES,2,12/2015,No,16325,2015-01-01,2024-04-01
2487,1571,Mastercard,Debit,5128197080308718,759,YES,1,04/2005,No,17885,2010-01-01,2023-06-01
5397,1571,Visa,Debit,4704455652130191,175,YES,1,11/2003,No,24827,2008-01-01,2023-12-01
3165,1571,Mastercard,Debit,5908095549619753,530,YES,1,05/2015,No,30704,2015-01-01,2015-10-01
3499,1615,Visa,Debit,4279264771451574,378,YES,2,06/2010,No,13637,2012-01-01,2020-02-01
5157,1615,Mastercard,Debit,5200107685480370,624,YES,1,10/2009,No,2504,2016-01-01,2024-05-01
5473,1615,Visa,Debit,4003165279623450,317,YES,1,11/2006,No,15535,2015-01-01,2023-03-01
4254,1615,Mastercard,Debit,5155468051288343,703,YES,1,08/2008,No,14898,2008-01-01,2022-09-01
1147,1615,Mastercard,Debit,5625958291463283,783,YES,2,02/2008,No,9696,2014-01-01,2023-07-01
4738,1615,Visa,Debit,4577924057885157,594,YES,1,09/2009,No,22310,2011-01-01,2023-05-01
841,1647,Visa,"Debit (Prepaid)",4291878920009873,108,NO,1,01/2020,No,76,2020-01-01,2020-01-01
402,1647,Amex,Credit,393079452928936,826,YES,2,01/2020,No,8000,2020-01-01,2024-03-01
1630,1647,Mastercard,Credit,5443689960543700,591,YES,2,02/2020,No,9200,2020-01-01,2024-11-01
1631,1647,Mastercard,Debit,5221540371047992,258,YES,1,02/2020,No,21244,2020-01-01,2020-06-01
1901,1647,Visa,Debit,4041750526955037,408,NO,2,02/2020,No,20751,2020-01-01,2022-06-01
2061,680,Mastercard,Debit,5508553199519084,196,YES,2,03/2004,No,16347,2010-01-01,2019-03-01
3951,52,Visa,Debit,4954962607216980,995,YES,1,07/2010,No,23404,2012-01-01,2023-10-01
4976,52,Visa,Debit,4435466238583873,708,YES,2,10/2002,No,20930,2008-01-01,2022-04-01
2322,52,Visa,Debit,4343642801597529,754,YES,2,03/2013,No,23014,2013-01-01,2013-08-01
842,1387,Visa,Credit,4858459431343518,674,YES,2,01/2020,No,9500,2020-01-01,2022-12-01
962,1034,Mastercard,Debit,5328768325200248,645,YES,1,02/1998,No,2778,2005-01-01,2020-06-01
2741,1034,Amex,Credit,321353785529607,213,YES,2,04/2015,No,11800,2015-01-01,2020-02-01
2853,1034,Discover,Credit,6281560178306833,359,YES,1,05/2004,No,11500,2007-01-01,2020-10-01
1137,1034,Discover,Credit,6745517172173148,611,YES,2,02/2008,No,13000,2009-01-01,2009-02-01
2765,1034,Visa,Debit,4882435446100322,332,YES,1,04/2016,No,21102,2016-01-01,2024-12-01
4622,1034,Visa,"Debit (Prepaid)",4900895647847430,730,YES,1,09/2006,No,60,2009-01-01,2021-03-01
179,677,Visa,Credit,4299314704025381,215,YES,2,01/2008,No,23100,2010-01-01,2020-06-01
4449,677,Mastercard,Debit,5779825688535232,458,YES,1,08/2015,No,34826,2015-01-01,2021-03-01
5317,677,Visa,Debit,4276546488958933,54,NO,1,10/2016,No,25429,2016-01-01,2023-12-01
989,440,Mastercard,Debit,5098870349133203,435,YES,1,02/2001,No,79717,2013-01-01,2022-12-01
3274,440,Mastercard,Debit,5432650033328112,920,YES,2,06/2004,No,5307,2010-01-01,2023-04-01
3736,440,Mastercard,Debit,5405681429153556,810,YES,2,07/2005,No,47131,2008-01-01,2019-04-01
71,440,Mastercard,Debit,5336536496743892,805,YES,2,01/2005,No,36724,2010-01-01,2021-10-01
1216,440,Mastercard,Debit,5244693372159107,682,YES,1,02/2010,No,6875,2012-01-01,2024-10-01
5671,338,Mastercard,Debit,5371571902299645,46,YES,1,11/2012,No,17229,2012-01-01,2024-04-01
1356,338,Mastercard,Debit,5404154440554855,190,YES,1,02/2015,No,31747,2015-01-01,2022-05-01
1317,338,Mastercard,Debit,5004660687674189,841,YES,2,02/2013,No,50127,2013-01-01,2023-01-01
1205,1120,Discover,Credit,6983129592633814,237,YES,2,02/2010,No,21400,2010-01-01,2022-10-01
4641,1127,Mastercard,Debit,5968559734305335,303,YES,2,09/2007,No,24614,2012-01-01,2022-01-01
4605,1127,Mastercard,Debit,5365437807241284,623,YES,2,09/2006,No,2809,2011-01-01,2023-12-01
3694,1127,Mastercard,Debit,5672946381379338,314,NO,2,07/2003,No,15076,2015-01-01,2007-03-01
3869,1127,Visa,Debit,4858037645038535,745,YES,1,07/2008,No,27646,2009-01-01,2020-09-01
360,1662,Mastercard,Debit,5243874409265567,702,YES,1,01/2017,No,20447,2017-01-01,2021-01-01
2675,1662,Mastercard,Debit,5275365619003581,507,YES,1,04/2011,No,29948,2011-01-01,2021-10-01
4541,1662,Visa,Debit,4182859596486161,890,YES,2,09/2003,No,28021,2011-01-01,2020-09-01
6087,1662,Mastercard,"Debit (Prepaid)",5298865153588955,297,NO,1,12/2013,No,58,2013-01-01,2013-12-01
601,1462,Mastercard,"Debit (Prepaid)",5023362294953907,641,YES,2,01/2020,No,44,2020-01-01,2020-08-01
1632,1848,Mastercard,Debit,5537790974948480,935,YES,2,02/2020,No,19880,2020-01-01,2022-02-01
602,1848,Mastercard,Credit,5024975183096428,542,YES,1,01/2020,No,12700,2020-01-01,2021-04-01
1308,1444,Visa,Debit,4445219636598507,699,YES,1,02/2012,No,42670,2012-01-01,2024-03-01
603,1444,Mastercard,Debit,5621630163698126,106,NO,1,01/2020,No,21611,2020-01-01,2020-02-01
3631,1444,Mastercard,Debit,5918825657025750,152,YES,2,06/2018,No,50521,2018-01-01,2021-07-01
2648,1444,Mastercard,Debit,5734359364174769,802,YES,2,04/2010,No,27982,2010-01-01,2024-03-01
5965,1444,Mastercard,Debit,5143782902956271,803,YES,1,12/2009,No,22886,2009-01-01,2023-10-01
2882,1444,Mastercard,Debit,5358748385757375,637,YES,2,05/2005,No,32049,2005-01-01,2020-11-01
5118,1444,Mastercard,Debit,5457892332691018,949,NO,1,10/2008,No,45141,2010-01-01,2023-06-01
5009,45,Mastercard,"Debit (Prepaid)",5525601416941014,154,YES,1,10/2004,No,44,2014-01-01,2023-11-01
2822,1102,Amex,Credit,302324154583308,777,YES,1,05/2002,No,26900,2019-01-01,2023-07-01
5651,1102,Mastercard,Debit,5977051342540190,806,YES,2,11/2011,No,5414,2012-01-01,2023-06-01
5010,1102,Mastercard,Debit,5884636845919714,425,YES,2,10/2004,No,17846,2011-01-01,2018-07-01
3952,1102,Visa,"Debit (Prepaid)",4086369836640262,257,YES,2,07/2010,No,51,2014-01-01,2022-11-01
979,1102,Mastercard,Debit,5940949386888214,618,YES,2,02/2000,No,39080,2017-01-01,2019-01-01
3390,1636,Mastercard,Credit,5891980090129648,843,YES,1,06/2008,No,5600,2011-01-01,2024-05-01
2930,1636,Mastercard,Debit,5805477288229197,832,YES,2,05/2007,No,7090,2017-01-01,2020-02-01
3992,1636,Amex,Credit,358240905315315,544,YES,1,07/2012,No,4600,2012-01-01,2023-04-01
3338,1636,Amex,Credit,354505344407390,793,YES,1,06/2007,No,6900,2008-01-01,2020-04-01
2018,502,Discover,Credit,6910816000642923,845,YES,2,03/2001,No,7900,2004-01-01,2020-03-01
3521,502,Mastercard,Debit,5031093004521446,834,NO,1,06/2011,No,415,2013-01-01,2023-07-01
1412,1630,Amex,Credit,387423675573298,864,YES,1,02/2020,No,11800,2020-01-01,2021-06-01
4479,266,Mastercard,Debit,5392581536940682,63,YES,1,08/2019,No,10107,2019-01-01,2020-04-01
3283,5,Visa,Debit,4062156976910800,305,NO,2,06/2004,No,12286,2013-01-01,2024-10-01
1178,5,Mastercard,Debit,5419592121545154,42,YES,2,02/2009,No,18894,2015-01-01,2022-01-01
4407,1712,Mastercard,Debit,5235277792486600,314,YES,1,08/2013,No,35175,2013-01-01,2017-11-01
3291,1712,Mastercard,Debit,5526616116382741,600,YES,1,06/2005,No,21205,2010-01-01,2021-10-01
4056,1712,Mastercard,Debit,5071372204646552,958,NO,1,07/2017,No,25985,2017-01-01,2021-11-01
3711,1712,Mastercard,Debit,5313636141539714,212,NO,1,07/2004,No,39431,2008-01-01,2024-06-01
4342,1712,Visa,Debit,4631337182936138,847,YES,2,08/2010,No,18288,2012-01-01,2024-03-01
143,1360,Visa,Credit,4142865741084776,302,YES,1,01/2007,No,9000,2007-01-01,2020-08-01
2184,1360,Mastercard,Debit,5823085266965025,876,YES,2,03/2008,No,12367,2008-01-01,2021-10-01
3609,1360,Mastercard,Debit,5708920987862167,17,YES,2,06/2016,No,19619,2016-01-01,2021-09-01
403,1013,Amex,Credit,330378740053511,959,YES,1,01/2020,No,12800,2020-01-01,2020-06-01
1349,993,Visa,Credit,4260552166292092,384,YES,1,02/2014,No,9500,2014-01-01,2022-06-01
162,642,Mastercard,Debit,5873966669352213,809,YES,2,01/2008,No,3966,2013-01-01,2024-09-01
4721,642,Mastercard,Debit,5229231041808987,670,YES,2,09/2009,No,8812,2009-01-01,2009-11-01
2051,642,Visa,Debit,4324205574305224,92,YES,2,03/2003,No,13434,2003-01-01,2022-10-01
5934,642,Mastercard,Debit,5081900353730451,533,YES,1,12/2008,No,13104,2017-01-01,2020-11-01
2430,1871,Mastercard,Debit,5203247586217393,503,YES,1,04/2002,No,9454,2007-01-01,2021-09-01
5672,1871,Mastercard,Debit,5410528927271572,651,YES,1,11/2012,No,13764,2012-01-01,2020-01-01
4470,1871,Mastercard,Debit,5892723462268595,355,YES,1,08/2018,No,14639,2018-01-01,2024-05-01
4429,1871,Mastercard,Debit,5896330225827400,851,NO,2,08/2014,No,20277,2014-01-01,2024-08-01
1633,1871,Mastercard,Debit,5342464568793113,260,YES,1,02/2020,No,11166,2020-01-01,2020-02-01
5491,1721,Mastercard,Credit,5632468453747633,296,YES,2,11/2007,No,7200,2010-01-01,2024-06-01
3610,1721,Mastercard,Debit,5754434443697253,789,YES,1,06/2016,No,12389,2016-01-01,2022-11-01
84,868,Visa,Debit,4639713693974383,69,YES,2,01/2005,No,2121,2009-01-01,2023-02-01
5372,868,Visa,Debit,4025137324225957,653,YES,2,11/2001,No,13455,2011-01-01,2024-11-01
2233,868,Visa,"Debit (Prepaid)",4595382752542331,475,YES,2,03/2009,No,48,2013-01-01,2023-08-01
5565,868,Mastercard,"Debit (Prepaid)",5680583752844424,504,YES,2,11/2009,No,49,2009-01-01,2022-02-01
322,868,Visa,Credit,4944959860713657,21,YES,2,01/2013,No,5000,2013-01-01,2022-07-01
3292,868,Mastercard,Credit,5925756786369213,556,NO,1,06/2005,No,6800,2009-01-01,2010-06-01
2985,1517,Visa,Credit,4225059111399176,829,YES,2,05/2008,No,24900,2013-01-01,2021-06-01
72,1517,Mastercard,Debit,5515747009144505,306,YES,2,01/2005,No,19670,2009-01-01,2024-01-01
1634,1517,Mastercard,Debit,5764133440846689,480,YES,2,02/2020,No,23231,2020-01-01,2024-07-01
2131,1517,Visa,"Debit (Prepaid)",4203776062748208,193,YES,2,03/2006,No,18,2013-01-01,2022-03-01
5340,364,Mastercard,Debit,5480998753252900,110,YES,1,10/2019,No,13699,2019-01-01,2021-07-01
4623,364,Visa,Credit,4748763826906132,478,NO,2,09/2006,No,11700,2010-01-01,2017-05-01
5611,364,Mastercard,Credit,5274567500521135,89,YES,1,11/2010,No,1800,2010-01-01,2010-11-01
5673,364,Mastercard,Debit,5100254410135496,723,YES,1,11/2012,No,15612,2012-01-01,2023-10-01
4642,686,Mastercard,Debit,5233470858754888,870,YES,1,09/2007,No,4699,2018-01-01,2024-08-01
